X,baseMean,log2FoldChange,lfcSE,pvalue,padj,deg
AT1G13090,331.140169787831,3.21792019982276,0.209332655505402,3.8252932449348e-54,6.99304442332994e-53,up
AT1G13100,165.783605310696,0.61021549069641,0.19691516280932,0.0016037698785762,0.00264906043470321,up
AT1G13110,1037.62854252136,1.50965887116648,0.174281014402314,1.65617380620349e-18,8.09943633604959e-18,up
AT1G13120,1097.42342371177,-0.47798735842267,0.0882736171057795,5.06544813731398e-08,1.28655339190945e-07,NS
AT1G13130,141.144162218102,4.77674598781067,0.330886159557702,5.52460223086215e-48,8.33979037866855e-47,up
AT1G13140,61.097636140164,-0.397788415777299,0.258323895256343,0.10997898532379,0.140348706294373,NS
AT1G13145,37.1878082588703,-0.628083607265615,0.313331747908376,0.0348219413247712,0.0482558090597243,down
AT1G13150,85.3285044009393,-1.07768172182147,0.249439243632429,8.0755774800517e-06,1.69111094664425e-05,down
AT1G13160,2083.14457840067,-0.180242925106935,0.0571279631241152,0.00165149292914004,0.00272337296974275,NS
AT1G13170,1303.8603335726,-0.0230571846765594,0.0799873275609945,0.762883783918183,0.799084854234094,NS
AT1G13180,419.89032552725,0.340059943223158,0.102016834484794,0.00080866697735203,0.00138542844118955,NS
AT1G13190,1302.12536853532,-0.0610164796032836,0.0573126638811554,0.298833114665499,0.350611446330857,NS
AT1G13195,305.244988001175,0.184755204809109,0.115763655625285,0.108655386979983,0.138764634808264,NS
AT1G13210,1619.92598359803,0.47510681301815,0.175072365879186,0.00638179668180741,0.00981150322427837,NS
AT1G13220,1700.98685427594,-0.941217950045954,0.0639354290025159,2.71831492889427e-49,4.29270496588138e-48,down
AT1G13245,190.722305352777,1.22889430008314,0.308132296262842,2.85655025456828e-05,5.6837985684352e-05,up
AT1G13250,230.285630170786,0.328834846695696,0.146690334824632,0.0228685686977927,0.0325364245934648,NS
AT1G13260,1914.1649385281,-0.63157496122819,0.39544558869026,0.0836265159127076,0.109172698170973,NS
AT1G13270,323.364063816566,-0.0876705946918561,0.12646747412832,0.482447625923315,0.537090228686735,NS
AT1G13280,1971.17644513075,-0.446418740515549,0.0632253478398566,1.75100507006755e-12,6.09114110947637e-12,NS
AT1G13300,389.32913457459,2.53876368999713,0.2137454375689,2.35835062406596e-33,2.17287462500638e-32,up
AT1G13310,4.13540715524244,-0.128308303585838,0.686263265118369,0.795760509784537,0.82872972936605,NS
AT1G13320,1958.5536206496,-0.0021830262425073,0.0601544244308955,0.988282455751736,0.992820657807749,NS
AT1G13330,153.977921970554,-0.42067589743765,0.155316368767666,0.00608817861396524,0.0093851035262328,NS
AT1G13340,195.238341099753,1.18579144682547,0.213007477604706,1.23165006696103e-08,3.27826810172663e-08,up
AT1G13350,1156.55303684689,-0.254511250221124,0.0978049853067895,0.00886347538516871,0.0133874391515651,NS
AT1G13360,1400.05588234528,1.31611145285192,0.120077726413385,2.83291375143351e-28,2.1575620749712e-27,up
AT1G13370,13.1777589092506,0.0911223852160274,0.451532043171326,0.828062259709988,0.857764492938716,NS
AT1G13380,1101.27090055539,-0.274296932979883,0.0891112815874064,0.00194934732430522,0.00319221098255108,NS
AT1G13390,914.659969038879,0.327560586849734,0.0994388919431041,0.000864553190437704,0.00147586770881651,NS
AT1G13400,10.6946106678616,0.364697913621923,0.540790039127482,0.434746267450997,0.489882965055439,NS
AT1G13410,121.296683880666,-0.429888954255339,0.150454628362105,0.003807110318134,0.00602121733625652,NS
AT1G13420,3163.4066632385,8.07105720334329,0.522613468596999,4.09822840358166e-55,7.65806209532023e-54,up
AT1G13430,40.2642585074424,3.59732458983578,0.536868448832481,2.57944990635012e-12,8.8786059198003e-12,up
AT1G13440,22820.2094182755,0.760218799653147,0.0620903573732414,1.34312917144737e-34,1.28896884014689e-33,up
AT1G13448,17.0969624856253,2.11205063482489,0.625481518883289,0.000150276035014178,0.000278412679526309,up
AT1G13450,775.930567396465,-0.227225704983656,0.0983149930613747,0.0197051302422624,0.0282966884857541,NS
AT1G13460,467.414493597267,0.509839459205315,0.103169702076257,6.78647707830252e-07,1.56039852175929e-06,NS
AT1G13480,64.7744527705918,0.596170528057955,0.304474111753138,0.0399798373440198,0.0549346824688798,NS
AT1G13500,29.3467120332534,5.20396243382007,0.712974815457956,6.70559085004063e-14,2.54290390730174e-13,up
AT1G13510,44.727199777989,7.8280283395438,0.972783111249402,1.21242151400219e-14,4.79002652584966e-14,up
AT1G13520,80.1532562215617,0.820808317981699,0.331029171808033,0.0086203068026569,0.0130354263406303,up
AT1G13530,97.3748510095913,0.660327728810074,0.305140681403097,0.0231715908064949,0.0329333483911012,up
AT1G13540,31.485619666111,-1.76752562788015,0.423276746456158,7.90798014832059e-06,1.65759794272773e-05,down
AT1G13560,2510.50279220691,-0.487604899724577,0.0526303133572215,1.53354911544532e-20,8.28744158319675e-20,NS
AT1G13570,543.249399512366,-0.426812699107057,0.0945010972796791,5.5208397785052e-06,1.17384117863086e-05,NS
AT1G13580,242.866575042189,0.716952050965853,0.13100763660399,3.7552626471011e-08,9.62821405565669e-08,up
AT1G13590,85.0875695105534,-1.59172124742016,0.378584005128405,7.37544041569143e-06,1.55175924814303e-05,down
AT1G13600,95.580873607539,6.73840638457821,0.808755427506137,4.5638007669644e-16,1.95608034828105e-15,up
AT1G13609,49.7308953003246,2.75840524857869,0.431327744277908,3.61002127308229e-11,1.15447995746558e-10,up
AT1G13610,59.153639646318,1.39916309863601,0.236198317976058,1.23321848616991e-09,3.53622658272608e-09,up
AT1G13620,97.5309807353368,-2.83144038243319,0.303852551172985,1.62034799691738e-21,9.14664119094309e-21,down
AT1G13630,160.018370023887,-0.699193386776504,0.128170324279552,3.72187077247218e-08,9.54483274386541e-08,down
AT1G13635,72.9154927399091,2.6852515202075,0.309541076589662,7.45845505811203e-19,3.71634181447505e-18,up
AT1G13640,1633.28419005242,-0.728068607876759,0.105412460173155,3.87328409800975e-12,1.31870944616769e-11,down
AT1G13650,9.02958173831737,0.112077611839304,1.02105185798683,0.66609875325331,0.711199696651532,NS
AT1G13670,480.216044887907,2.76616649691589,0.324493397247931,1.94212892948388e-18,9.45359182886013e-18,up
AT1G13690,484.502862683527,-0.414524054707783,0.106326116117035,8.62158939792879e-05,0.000164056444147236,NS
AT1G13700,378.00478065874,2.88430427354328,0.215825104823182,1.61378472169458e-41,1.95969791217858e-40,up
AT1G05023,4.96726304623527,2.21182548296039,1.46415254622723,0.0142549056097398,0.0209012827653947,up
AT1G13710,118.972402336302,6.1191565995026,0.620370806608913,1.06513057496953e-22,6.39107502676078e-22,up
AT1G13730,1841.69997828734,-0.287817809563046,0.0642793547604648,7.99613295120085e-06,1.67527469085616e-05,NS
AT1G13740,374.751009824933,1.04784099868438,0.114096673052069,2.35292949739928e-20,1.2594349610133e-19,up
AT1G13750,206.921570154193,1.41116834687735,0.227186843419352,1.9129159792189e-10,5.81381105775083e-10,up
AT1G13770,427.496267293288,-0.485057820632382,0.0932281156812138,1.18252649906753e-07,2.90743671711287e-07,NS
AT1G13780,158.90083308672,-0.291756085145937,0.145375387499042,0.0426562172824144,0.05837432893883,NS
AT1G13790,102.475705135034,0.305158737772069,0.187281501683598,0.0974650864647215,0.125674288500514,NS
AT1G13800,150.283693125591,-0.896291430757099,0.145455671615275,4.35691407104476e-10,1.29402709381071e-09,down
AT1G13810,260.53766039776,-0.812215819862849,0.147699778141474,2.59988439939628e-08,6.74161435589343e-08,down
AT1G13820,307.938689667445,0.116350128669339,0.155661390742601,0.448151403557216,0.503203248530845,NS
AT1G13830,60.6123157468741,6.98227658824286,0.837528472364293,3.46227965602281e-16,1.49212952773032e-15,up
AT1G13860,631.228774924997,0.609218338733834,0.080771872661371,3.44841888887549e-14,1.32886592168182e-13,up
AT1G13870,398.258091676012,-0.00495401238233084,0.0935724168545328,0.961550146457393,0.97179166636848,NS
AT1G13880,949.2035055833,-0.425864629934723,0.0721262176426704,3.14322865700786e-09,8.76321914690348e-09,NS
AT1G13900,580.174941549665,0.847255753053117,0.0914736183731097,1.21951897002687e-20,6.62141102403243e-20,up
AT1G13910,176.278092002968,0.0559890528362621,0.116312982515689,0.629832672924352,0.677261693378575,NS
AT1G13920,167.578655626823,2.36980076312029,0.224640050026124,9.48199526401846e-27,6.78536905622007e-26,up
AT1G13930,6929.85560913557,4.89083290364256,0.145933272630025,2.36412269136664e-247,1.5240942727078e-244,up
AT1G13940,746.431834190301,-0.394198204388215,0.0805187214203348,8.88190292056352e-07,2.02309498197892e-06,NS
AT1G13950,416.990230044224,1.17498672635328,0.126532799050367,8.32991366321802e-21,4.55320143601186e-20,up
AT1G13960,1310.57910676374,0.149501181187747,0.0926258187794075,0.112278095678809,0.143024558562434,NS
AT1G13970,348.79549387843,0.46615495585842,0.159494784563379,0.003052292984664,0.0048791722528333,NS
AT1G13980,2362.47712774346,-0.519993860448615,0.0700964224368998,1.07114964534616e-13,4.01342377373375e-13,NS
AT1G13990,711.215339975398,-0.636061581540875,0.0980440555842004,6.18288321429652e-11,1.94828374315937e-10,down
AT1G14000,1818.9617200523,0.33025700662126,0.0750465001809762,1.01118664322185e-05,2.10027480647966e-05,NS
AT1G14010,799.859946992818,1.10273249094108,0.0895718132685999,3.78110879367234e-35,3.71984396986104e-34,up
AT1G05043,13.143834013557,-0.673922467947718,0.487266145493372,0.114245860549145,0.145379101153945,NS
AT1G14020,605.905498875675,-0.013701440905021,0.0727786125935441,0.822654376895124,0.852928493787627,NS
AT1G14030,190.006477920614,-0.300417781388956,0.147856604766965,0.0400218140957259,0.0549889138822927,NS
AT1G14040,665.053955219587,0.173338452224189,0.106795218973377,0.102333488050891,0.131379823381215,NS
AT1G14060,956.743644222006,-0.165882834194865,0.0795491619338248,0.0314234348477813,0.0438204776961776,NS
AT1G14071,34.810156714999,-0.423156501316903,0.294578908875237,0.13226166431883,0.166258153363792,NS
AT1G14080,205.799431138835,0.407234772519339,0.24028736893924,0.0816939298909656,0.106815154454789,NS
AT1G14090,274.486641409974,-0.975942091227375,0.117546308734118,5.28723246695505e-17,2.39840332043021e-16,down
AT1G14120,1441.71072860679,8.06986961134019,0.523575194697632,8.02394706754264e-55,1.49428118754008e-53,up
AT1G14130,651.475303117863,0.680870420491197,0.128972866827016,1.06556879627581e-07,2.62961072343724e-07,up
AT1G14140,244.173662336195,-0.0261614797734035,0.115484525799489,0.816608019197503,0.847501475984378,NS
AT1G14150,12.1424556383891,0.328536357123157,1.02870156622498,0.561824916123009,0.613217823747646,NS
AT1G14160,20.4375701818453,6.85784538720211,2.2841739150067,1.04241569067532e-07,2.57421172503878e-07,up
AT1G14170,584.233018935034,1.80279081461889,0.137052559784914,4.09598434849871e-40,4.7377245875854e-39,up
AT1G14180,306.998724862156,-0.609994588969146,0.109119315320479,1.90911187824763e-08,5.00368567013151e-08,down
AT1G14185,93.8040941194878,6.26019859028285,0.526692042450949,3.68819452869667e-32,3.24534467581302e-31,up
AT1G14190,80.2810281395425,2.14419659805146,0.253845465444988,6.58907483235884e-18,3.12877044535242e-17,up
AT1G14200,219.796880945353,-0.152636450758073,0.200920107786279,0.439138892015399,0.493893241012136,NS
AT1G14205,47.5114139817309,-0.214557818067768,0.287605628121385,0.435379439281979,0.490348174068842,NS
AT1G14210,1598.28003315621,0.3571710319044,0.0844796451601449,2.3526124905271e-05,4.72008358625754e-05,NS
AT1G14220,113.682266028895,8.00809932149099,0.596867023801651,3.79432965491063e-40,4.39576700348764e-39,up
AT1G14230,907.780382221091,0.990014760314972,0.0637695333784625,1.76623692009763e-54,3.24510872184575e-53,up
AT1G14240,5461.01762074546,5.93663482200106,0.340513850231759,2.843734612845e-69,7.99125884345506e-68,up
AT1G14260,176.609688294142,0.809733795187654,0.172392875480838,1.75551264036793e-06,3.90531630612247e-06,up
AT1G14270,179.662116695284,1.08445703782518,0.176782072533662,4.4960213709148e-10,1.33353575682113e-09,up
AT1G14280,47.6789384349256,6.4113792383804,2.2210717687128,5.71418374407092e-07,1.32412721731991e-06,up
AT1G14290,668.783027716318,1.5268900556442,0.12220516781776,3.23391064310096e-36,3.29540155212134e-35,up
AT1G14300,951.874988021257,-0.669670926083592,0.0670548542458042,1.29835237930447e-23,8.15198676653528e-23,down
AT1G14310,181.176051979547,0.275622357264186,0.161768958657832,0.0844634256182711,0.110193073396041,NS
AT1G14320,14019.4532823883,-0.132403537389057,0.0484366413241357,0.00558013917487708,0.00864022821235735,NS
AT1G14330,821.279917148912,-0.160580138024839,0.13234276685477,0.21449600539172,0.259266457603458,NS
AT1G14340,254.65270649106,0.902294009322899,0.178644408774705,2.76331672306095e-07,6.58431777940786e-07,up
AT1G14345,154.505288584175,0.483096041727043,0.214363715222028,0.0205120433056992,0.0293839276660102,NS
AT1G14350,1530.18099788571,-2.31111558379227,0.0665792079099711,4.97883025830863e-265,3.76313725627127e-262,down
AT1G14360,736.230560497784,1.28987358533486,0.0838667861072295,9.84921696176319e-54,1.77536995546782e-52,up
AT1G14370,642.251888115889,1.49358302419286,0.111032100449891,1.08427132208407e-41,1.32845964833767e-40,up
AT1G14380,1380.07241688455,0.441088885070725,0.0893633162773421,7.29831229980076e-07,1.6743950941944e-06,NS
AT1G14390,68.2828027806527,-0.310590749614499,0.20557586159822,0.124694929144158,0.157641489901418,NS
AT1G14400,3824.30720993755,0.129561654694586,0.0612859959386608,0.0507863107612803,0.0686304035497227,NS
AT1G14410,469.001773415686,-0.725469026728275,0.0951715945445507,1.73646393272663e-14,6.79913414459359e-14,down
AT1G14430,24.2431541766447,0.0216491215977408,0.451377125104203,0.956712177051934,0.967794637659283,NS
AT1G14440,26.2813219552091,4.64035310927465,1.3313058518079,3.94704755934376e-05,7.76479406329707e-05,up
AT1G14450,43.9358961169654,0.597061610847396,0.335154582921018,0.0584094768978498,0.0781562373557152,NS
AT1G14460,651.589774814122,0.0650574321224759,0.0818434878574636,0.437375724449326,0.492390267293518,NS
AT1G14470,86.7240720612305,-1.00878861811641,0.258109658839572,5.14795153113998e-05,0.000100202423950854,down
AT1G14480,722.39402766651,-0.967151510637166,0.407861876340969,0.00946391349228255,0.0142393959251333,down
AT1G14490,43.1870659983308,-1.5897612203725,0.369592204759575,4.93594582483002e-06,1.05490441238738e-05,down
AT1G14510,2077.72092738652,-0.565060683810968,0.0530652126198024,1.5336372308184e-26,1.086834609192e-25,NS
AT1G14520,182.046440290641,4.33376845394101,0.475914374436122,3.15576616416509e-20,1.67728512493537e-19,up
AT1G14530,225.300968226951,-0.390559101014613,0.135381601081727,0.00375288316701738,0.00593931019045877,NS
AT1G14540,51.8025879827599,0.705696549596613,0.923889757460804,0.222679593489418,0.268211562242804,NS
AT1G14560,431.13443370635,0.300364794737393,0.097934807689258,0.00200370604232706,0.0032782886274365,NS
AT1G14570,2019.07279356793,-0.105357096462923,0.0463898443618245,0.0230547953153699,0.0327843556842865,NS
AT1G14580,128.749591001761,5.0136489380008,0.658466783340031,3.17762281537076e-14,1.22666985716998e-13,up
AT1G14590,153.439887436998,-0.0292102409514257,0.167285701817544,0.855093186574859,0.881018499414042,NS
AT1G14600,182.281849826997,3.66092225450964,0.233845594721064,5.25015710803306e-56,1.00242328964265e-54,up
AT1G14610,7811.18485487965,-0.458140547205448,0.0452346095326276,4.16696044954806e-24,2.67375896058677e-23,NS
AT1G14620,1542.11470696829,-0.324322618910432,0.0642002912002978,4.20205496351443e-07,9.85394701457931e-07,NS
AT1G14630,606.538721950479,2.74471651160137,0.136130608536112,3.11154838629133e-91,1.53954918914491e-89,up
AT1G14640,224.554390719308,0.900544244371738,0.176572048233447,2.13779234972535e-07,5.14417285252278e-07,up
AT1G14642,18.8432790358986,0.623986824416068,0.382258060809504,0.0781171977698852,0.10254227200372,NS
AT1G14650,3714.11970148655,-0.489822536113686,0.046268076358738,3.01040048493808e-26,2.1041125073137e-25,NS
AT1G14660,268.688120708403,-0.190311637964139,0.13484535864778,0.154888341298018,0.192296661167446,NS
AT1G14670,3970.12485475494,0.689961214871618,0.0528691499939433,2.38893293664985e-39,2.69218617164155e-38,up
AT1G14680,70.099055743418,-1.11463351928706,0.253432220577141,5.42357722398954e-06,1.15428089302482e-05,down
AT1G14685,1205.60488134364,-0.369619662469266,0.0594729230409708,5.6176209857803e-10,1.65035027995334e-09,NS
AT1G14687,83.2878826501883,0.60603166980361,0.247162048415744,0.0113504218810682,0.0168968960344427,up
AT1G14690,1876.38294769411,-0.756459752872117,0.0854798326204037,8.06448984533202e-19,4.01101776536947e-18,down
AT1G14700,234.077135916133,4.294904368159,0.256831027719211,1.4119836244071e-63,3.40850980874221e-62,up
AT1G14710,3641.64114362755,0.384500930119627,0.0453848095351831,2.43957419037788e-17,1.12788497529831e-16,NS
AT1G14720,1071.12942631412,1.98929968935571,0.0939659252389312,3.91922529994673e-100,2.40631650839026e-98,up
AT1G14730,340.281879121181,2.76594017983817,0.191873239192187,5.94636532035759e-48,8.95905068710745e-47,up
AT1G14740,3485.07094539384,-0.599310023924716,0.0428485860925521,1.54116892621941e-44,2.0852396107286e-43,down
AT1G14750,58.0100182877625,-0.0604971206609351,0.211461518210195,0.767255465059843,0.803126673287808,NS
AT1G14770,291.977125983523,-1.22685450509914,0.0986755508089861,8.59496277563308e-36,8.6617466243265e-35,down
AT1G14780,269.760426780212,2.00554222937019,0.336941913345601,5.13566201345282e-10,1.5152587922045e-09,up
AT1G14790,811.326936584608,-0.0259033404655087,0.0847136967012785,0.759986487967114,0.796583006395905,NS
AT1G14810,1622.98274898772,0.0875226066878209,0.0669453848037524,0.188451378873277,0.230467319841732,NS
AT1G14820,554.63368649207,-1.05553992019642,0.105747483782702,9.21346358721048e-24,5.82323841891772e-23,down
AT1G14830,3205.09635176774,0.412578304124088,0.0477317101063441,4.90927606682084e-18,2.34436649474174e-17,NS
AT1G14840,476.317575725727,-0.170307201064855,0.0852527386308194,0.043795357003257,0.059824372039209,NS
AT1G14850,2567.26803167743,-0.722047022326419,0.0760200652041069,1.4831845953028e-21,8.39832682625731e-21,down
AT1G14860,260.642993771089,1.111560690218,0.16752542595892,1.72992272894515e-11,5.65183727764923e-11,up
AT1G14870,632.369017955219,2.09794060008311,0.258660942063384,1.01759983491632e-16,4.53902539306693e-16,up
AT1G14890,1122.03250338723,2.07038404499334,0.123591675850957,1.27641211398065e-63,3.08804383292956e-62,up
AT1G14900,2447.98062809093,-0.953722006899721,0.0592134091779915,1.40893327033451e-58,2.91894218832345e-57,down
AT1G14910,1482.49984094302,-0.285219142458299,0.0520702350348869,4.08112214685009e-08,1.04319669197443e-07,NS
AT1G14920,490.626956496717,-0.0533339549631139,0.156659024878696,0.729598357475107,0.769250549650249,NS
AT1G14960,217.2353154245,12.928851651281,2.79514143486638,9.44658407334014e-24,5.96713764563523e-23,up
AT1G14970,687.457582087413,-0.904554581734149,0.0688104874867839,1.41672352258946e-39,1.60897217055121e-38,down
AT1G14980,3203.38644226454,0.0313611458504359,0.0608158147103679,0.599551905760811,0.648998875123276,NS
AT1G14990,214.520535657222,0.000126042355897644,0.118792146973003,0.998586760011302,0.99881460220351,NS
AT1G15002,5.36363687993602,0.426467619679759,0.567514657014841,0.370664446666945,0.424859802671797,NS
AT1G15010,521.677401841011,0.769506073912629,0.755855397919025,0.160970420063478,0.199328322545132,NS
AT1G15020,793.210163691936,0.332596042003023,0.085382625778679,9.96504390493589e-05,0.00018834508696412,NS
AT1G15030,592.693660546619,0.171237213797782,0.108109641724227,0.107868069241612,0.137831421808726,NS
AT1G05143,9.84591710616503,0.51996131776423,0.548322531234463,0.263535727894804,0.312679420792801,NS
AT1G15040,684.852910140097,2.470353460794,0.48614877186113,5.33973309986514e-08,1.35245678086369e-07,up
AT1G15050,10.8633676604945,2.60647118120885,1.30405673065773,0.00567347138404181,0.00877792187949548,up
AT1G15060,784.654281673274,-0.173891979308534,0.0799341053894962,0.0299355117929831,0.0418734194633309,NS
AT1G15080,195.520679350271,0.379984784271205,0.137421931074148,0.00529885528342717,0.00823085599585005,NS
AT1G15085,159.209607044277,-1.33114096124898,0.179565973247819,4.89841336729063e-14,1.87281218555108e-13,down
AT1G15100,963.86860036613,1.67817778942046,0.163717938548645,3.40010170888876e-25,2.27354573999795e-24,up
AT1G15110,1095.65963493195,-0.00241016692293867,0.0906938500097115,0.978889306903019,0.986177998713393,NS
AT1G15120,1562.10288618839,0.722602378555722,0.069225622349986,1.51058006311512e-25,1.02827342867765e-24,up
AT1G15125,34.0134720667735,1.84070374389951,0.454406502323093,1.15378528816261e-05,2.38156321039988e-05,up
AT1G15130,2758.32509703898,0.494879287696022,0.047070549048513,6.81628111289497e-26,4.71163877999195e-25,NS
AT1G15140,478.502145366176,0.45615591217245,0.0945807843117709,1.5265516623423e-06,3.41155035551396e-06,NS
AT1G15150,8.39254214123376,-1.16881757729441,0.640141014741406,0.0254672256053495,0.0359628989849024,down
AT1G15160,159.735751117167,-0.267283198930263,0.145986996565969,0.0629636756711052,0.0838967055948301,NS
AT1G15165,130.373274543333,-0.242216675361553,0.156655982646547,0.117339145354451,0.148969402086545,NS
AT1G15170,524.559037288845,-1.25765019690315,0.0941464798148398,4.57374488638322e-41,5.45440229404972e-40,down
AT1G15175,6.11999460191952,1.47310542493632,1.26811038470115,0.0472965910796737,0.0642711704820439,NS
AT1G15180,80.5081271371752,1.71071792936611,0.716265261648738,0.0047559831273598,0.00742866059777663,up
AT1G15190,47.8467119808645,-0.920509552046985,0.311351214572946,0.00193401841339056,0.0031687658546201,down
AT1G15200,3455.81716703642,-0.76001857738521,0.0527817215508527,3.75146839460091e-47,5.52610455250385e-46,down
AT1G15210,1909.82382915316,0.644531039230443,0.115738232127197,2.08479850205267e-08,5.44721639843755e-08,up
AT1G15215,293.983231782118,-0.593575555142773,0.109847311855119,5.33217850690254e-08,1.35069941861547e-07,down
AT1G15220,201.865350932703,-0.535976695842095,0.142022965469258,0.000140610490581809,0.000261566777820815,NS
AT1G15230,978.496713957883,-0.907458547666238,0.0748831426425407,5.20086803324328e-34,4.89891819598881e-33,down
AT1G15240,1706.15578547617,-0.176550259748025,0.0811466098536459,0.028323883842736,0.0397357405241251,NS
AT1G15250,445.748672727085,-0.704223697671205,0.127775408744587,2.43479792105684e-08,6.330012528958e-08,down
AT1G15260,19.8109953481806,4.15224211722567,0.907353457551489,1.78399310967902e-06,3.96505221770984e-06,up
AT1G15270,1640.72120447853,0.464714033923002,0.0850081472610349,4.14561153862585e-08,1.05931055391863e-07,NS
AT1G15280,3325.74453397084,-0.782470924089854,0.059068560012662,6.41249157010307e-40,7.3627764654316e-39,down
AT1G15290,1773.03800513629,1.33599335312956,0.10893396601478,5.61962561266553e-35,5.48426419430168e-34,up
AT1G15300,189.163469220548,-0.73603402771671,0.15349120561638,1.19554878686296e-06,2.69296412077374e-06,down
AT1G15310,489.725126223877,-0.146620977060834,0.115184942711762,0.200047920315036,0.243365013396477,NS
AT1G15320,5.24305010410986,-0.183706250338965,0.614210718361115,0.706296351936572,0.748389581137845,NS
AT1G15330,72.3201562145069,-3.73208093515293,0.292119616172071,4.08508631388107e-38,4.42396279219166e-37,down
AT1G15340,5975.42692701413,-0.83785951307622,0.0581222431015133,3.64703403839117e-47,5.37588023453236e-46,down
AT1G15350,1157.87161104645,0.478936141130015,0.0766340568803305,3.68565448071285e-10,1.09957616119157e-09,NS
AT1G15370,772.708491316474,0.327442885823231,0.0722669021403541,6.31425751547997e-06,1.33657373714926e-05,NS
AT1G15380,1476.70502313053,-1.2482625863885,0.198113611828591,1.58382393367151e-10,4.84790347746764e-10,down
AT1G15385,27.271741810386,-1.32407142932523,0.362673350183042,0.000104491829681743,0.000197070763620213,down
AT1G15390,332.832403932369,-0.186598021691654,0.124882046959559,0.131127554400931,0.164974449828608,NS
AT1G15400,1394.31442050375,1.33944510004433,0.0990998519506005,5.63661554371945e-42,6.97622677034368e-41,up
AT1G15410,342.861080107823,-0.16020561632647,0.131264741363461,0.215080354123337,0.259901112631866,NS
AT1G15415,9.91801484166651,-0.326192406280136,0.57839687560479,0.494927646193473,0.54917075412143,NS
AT1G15420,1183.1133492497,-0.490962470411596,0.081463648378995,1.40572693952584e-09,4.01460961400221e-09,NS
AT1G15430,506.436869813615,-0.393979874312482,0.133571060424425,0.00288310456151937,0.00462457145144113,NS
AT1G15440,2186.41206384582,-0.692319965316126,0.0605684431083946,2.31017339341856e-30,1.90578436621534e-29,down
AT1G15460,197.407891302445,-1.01386109069647,0.24531649666012,2.09191227231495e-05,4.21478307720115e-05,down
AT1G15470,456.056782656065,0.158410681372537,0.0804564496821107,0.049337009700236,0.0668078035225473,NS
AT1G15480,851.187329330189,-0.652074672294333,0.0726523389675447,1.93701788714607e-19,9.93157779376718e-19,down
AT1G15490,617.082532954931,0.0457370439685608,0.074450624187308,0.539158932558811,0.591927104570828,NS
AT1G15500,6765.92585824975,-0.398045243911911,0.0594387633462424,1.86950183558493e-11,6.09060801637724e-11,NS
AT1G15510,213.080466083495,-0.340554714777286,0.162439305296745,0.0334104198049089,0.0464083011219137,NS
AT1G15520,190.530833836098,0.0464468351989517,0.228857305192485,0.840695479156716,0.868928628145608,NS
AT1G15530,342.56313016391,-0.121381929873857,0.113538280062058,0.281699470309471,0.332412957723461,NS
AT1G15550,116.553718100472,0.612308542997019,0.222276087362913,0.00471068967439146,0.00736368613414537,up
AT1G15570,976.606829224599,-1.09282264178602,0.0656299839489779,7.22725195209294e-63,1.71258524905865e-61,down
AT1G15580,80.1578610511403,0.461060474123083,0.281269090466531,0.0857857488163669,0.111765206152279,NS
AT1G15630,15.3041698437368,-0.115613299182653,0.568753562194109,0.799618544166042,0.832352133237188,NS
AT1G15640,18.8546551585825,0.129059486695604,0.396185769855671,0.728203588409516,0.767970287449393,NS
AT1G15660,1405.93453967251,-1.1917822145676,0.0502426904186896,1.18883821743483e-124,1.10415868169296e-122,down
AT1G15670,1669.9165647994,-2.0699134035877,0.223825689318808,4.43142263924808e-21,2.44542680840077e-20,down
AT1G15690,16216.5676182318,-0.076591673687232,0.0458053701089232,0.0642249477235981,0.0854630056552663,NS
AT1G15710,380.569755506061,0.452335204002936,0.107840279727612,2.46316928153765e-05,4.93421746317161e-05,NS
AT1G15730,294.890594048222,-0.818155877662363,0.128620184004796,1.48189163125976e-10,4.54414978533612e-10,down
AT1G15740,2168.19835353655,0.242009205752798,0.0966901361522534,0.012196065306587,0.0180576570828885,NS
AT1G15750,8409.23822338204,-0.596212427022818,0.0483478140793236,8.28321397985828e-35,8.01588376267169e-34,down
AT1G15760,85.0035901632923,-1.35338084216042,0.215408332675862,1.40209317586163e-10,4.30788902743358e-10,down
AT1G15770,6.09496968790078,-2.41547937360009,0.780682651538699,0.000328397570117869,0.000587603782809272,down
AT1G15772,20.1494238307243,-2.34757625360506,0.58995122667531,1.55023109170321e-05,3.160885144097e-05,down
AT1G15780,2391.18987286603,0.0869756194930992,0.068388481301047,0.193992033377258,0.236609614356247,NS
AT1G15790,147.648355328182,-1.14495714007696,0.188900854796749,6.90343828645084e-10,2.01540308738301e-09,down
AT1G15800,420.423453233543,-1.39931520534976,0.103362147490632,2.19764429727194e-42,2.76681018678366e-41,down
AT1G15810,1424.47022154006,-0.182446544626069,0.0605484000371131,0.0025411324222245,0.0041039700532522,NS
AT1G15820,1689.84833894709,3.04321780484999,0.216045371691388,5.2214815890674e-46,7.40295310160209e-45,up
AT1G05207,8.25431894909086,3.11308903538967,1.38149470576465,0.00245120027017351,0.00396691219151899,up
AT1G15830,62.9299951523735,-3.26082853398088,0.279972017089784,4.92500191124729e-32,4.31459300130413e-31,down
AT1G15840,18.9590670852074,-4.91653923373928,0.660825179328518,4.38811638595174e-14,1.6821112812815e-13,down
AT1G15860,684.069614509161,0.694326527171994,0.0838205446665622,7.73899909280144e-17,3.47248968505864e-16,up
